time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
3.909899,-1.000767,-0.989228,-0.006159,-0.003040
3.914899,-1.000796,-0.989243,-0.005571,-0.002086
3.919898,-1.000824,-0.989252,-0.005447,-0.002018
3.924898,-1.000850,-0.989263,-0.004978,-0.001649
3.929898,-1.000873,-0.989269,-0.004531,-0.001259
3.934897,-1.000895,-0.989276,-0.004080,-0.000655
3.939897,-1.000914,-0.989278,-0.003800,-0.000422
3.944896,-1.000931,-0.989279,-0.003074,0.000267
3.949896,-1.000944,-0.989277,-0.002288,0.001064
3.954896,-1.000953,-0.989270,-0.001548,0.001774
3.959895,-1.000959,-0.989262,-0.000787,0.002365
3.964895,-1.000961,-0.989246,-0.000101,0.003266
3.969895,-1.000960,-0.989232,0.000396,0.003681
3.974894,-1.000956,-0.989209,0.000988,0.004330
3.979894,-1.000950,-0.989191,0.001469,0.004707
3.984894,-1.000940,-0.989161,0.002179,0.005494
3.989893,-1.000926,-0.989139,0.003133,0.006368
3.994893,-1.000910,-0.989099,0.003454,0.006843
3.999892,-1.000893,-0.989072,0.003383,0.006847
4.004892,-1.000875,-0.989031,0.003741,0.007031
4.009892,-1.000856,-0.989003,0.003774,0.007032
4.014892,-1.000838,-0.988961,0.003326,0.006740
4.019891,-1.000824,-0.988934,0.002356,0.006045
4.024891,-1.000815,-0.988900,0.001495,0.004973
4.029891,-1.000810,-0.988881,0.001006,0.004454
4.034890,-1.000806,-0.988855,0.000681,0.004191
4.039890,-1.000804,-0.988838,0.000043,0.003773
4.044889,-1.000806,-0.988817,-0.000848,0.002737
4.049889,-1.000813,-0.988807,-0.001563,0.002219
4.054889,-1.000823,-0.988796,-0.002564,0.000987
4.059888,-1.000840,-0.988793,-0.004028,-0.000054
4.064888,-1.000865,-0.988797,-0.005330,-0.001740
4.069888,-1.000893,-0.988805,-0.005879,-0.002269
4.074887,-1.000924,-0.988819,-0.006063,-0.002528
4.079887,-1.000954,-0.988829,-0.005949,-0.002494
4.084887,-1.000984,-0.988844,-0.006145,-0.002548
4.089886,-1.001014,-0.988854,-0.006018,-0.002454
4.094886,-1.001043,-0.988868,-0.005676,-0.002050
4.099885,-1.001070,-0.988876,-0.005043,-0.001523
4.104885,-1.001093,-0.988883,-0.004177,-0.000454
4.109885,-1.001111,-0.988884,-0.003334,0.000275
4.114884,-1.001125,-0.988880,-0.002357,0.001478
4.119884,-1.001133,-0.988873,-0.001012,0.002647
4.124884,-1.001134,-0.988854,0.000214,0.004258
4.129883,-1.001129,-0.988836,0.001685,0.005516
4.134883,-1.001116,-0.988799,0.003077,0.007250
4.139883,-1.001097,-0.988769,0.004127,0.008199
4.144882,-1.001073,-0.988717,0.005006,0.009453
4.149882,-1.001047,-0.988679,0.005672,0.010021
4.154881,-1.001015,-0.988617,0.006756,0.011286
4.159881,-1.000978,-0.988571,0.007747,0.012228
4.164881,-1.000938,-0.988495,0.008261,0.013082
4.169880,-1.000895,-0.988443,0.008669,0.013479
4.174880,-1.000852,-0.988361,0.008731,0.013642
4.179880,-1.000807,-0.988306,0.009290,0.014024
4.184879,-1.000757,-0.988219,0.010455,0.015482
4.189879,-1.000701,-0.988156,0.011577,0.016395
4.194879,-1.000640,-0.988055,0.012696,0.017962
4.199878,-1.000574,-0.987982,0.013397,0.018612
4.204878,-1.000506,-0.987869,0.014027,0.019576
4.209877,-1.000433,-0.987790,0.014726,0.020328
4.214877,-1.000359,-0.987666,0.014838,0.020696
4.219877,-1.000286,-0.987584,0.014458,0.020455
4.224876,-1.000214,-0.987462,0.014262,0.020325
4.229876,-1.000144,-0.987381,0.013971,0.020146
4.234876,-1.000075,-0.987260,0.013670,0.020000
4.239875,-1.000008,-0.987180,0.012993,0.019654
4.244875,-0.999946,-0.987064,0.012302,0.018817
4.249875,-0.999885,-0.986989,0.011953,0.018589
4.254874,-0.999826,-0.986878,0.011705,0.018446
4.259874,-0.999769,-0.986804,0.011317,0.018239
4.264874,-0.999713,-0.986696,0.010941,0.017865
4.269873,-0.999660,-0.986624,0.010500,0.017634
4.274873,-0.999609,-0.986520,0.009984,0.017166
4.279872,-0.999560,-0.986451,0.009767,0.017064
4.284872,-0.999512,-0.986349,0.009266,0.016700
4.289872,-0.999467,-0.986283,0.008897,0.016330
4.294871,-0.999423,-0.986185,0.008975,0.016478
4.299871,-0.999377,-0.986118,0.009059,0.016805
4.304871,-0.999333,-0.986018,0.008512,0.016354
4.309870,-0.999293,-0.985953,0.007760,0.015826
4.314870,-0.999255,-0.985859,0.007598,0.015576
4.319870,-0.999217,-0.985797,0.007686,0.015746
4.324869,-0.999177,-0.985701,0.007935,0.016155
4.329869,-0.999138,-0.985637,0.007934,0.016243
4.334868,-0.999098,-0.985539,0.008156,0.016513
4.339868,-0.999057,-0.985473,0.008084,0.016595
4.344868,-0.999017,-0.985373,0.007819,0.016515
4.349867,-0.998979,-0.985307,0.007410,0.016226
4.354867,-0.998944,-0.985210,0.006863,0.015755
4.359867,-0.998911,-0.985148,0.006155,0.015225
4.364866,-0.998883,-0.985058,0.005495,0.014470
4.369866,-0.998857,-0.985000,0.004930,0.014002
4.374866,-0.998834,-0.984917,0.004408,0.013418
4.379865,-0.998814,-0.984864,0.003636,0.012895
4.384865,-0.998799,-0.984789,0.002299,0.011324
4.389864,-0.998792,-0.984745,0.001135,0.010303
4.394864,-0.998788,-0.984685,0.000491,0.009452
4.399864,-0.998788,-0.984648,-0.000348,0.008868
4.404863,-0.998793,-0.984598,-0.001471,0.007439
4.409863,-0.998803,-0.984569,-0.002449,0.006649
4.414863,-0.998818,-0.984531,-0.003349,0.005372
4.419862,-0.998837,-0.984511,-0.003992,0.004701
4.424862,-0.998858,-0.984484,-0.004373,0.004131
4.429862,-0.998881,-0.984467,-0.004724,0.003784
4.434861,-0.998906,-0.984446,-0.005258,0.003140
4.439861,-0.998934,-0.984434,-0.005706,0.002790
4.444860,-0.998963,-0.984418,-0.005860,0.002432
4.449860,-0.998992,-0.984408,-0.005597,0.002600
4.454860,-0.999019,-0.984392,-0.005542,0.002590
4.459859,-0.999047,-0.984382,-0.005744,0.002368
4.464859,-0.999077,-0.984368,-0.005952,0.002017
4.469859,-0.999107,-0.984360,-0.006007,0.001983
4.474858,-0.999138,-0.984349,-0.006491,0.001374
4.479858,-0.999172,-0.984344,-0.006886,0.000903
4.484858,-0.999208,-0.984340,-0.007576,0.000208
4.489857,-0.999249,-0.984340,-0.008378,-0.000552
4.494857,-0.999291,-0.984344,-0.008593,-0.000938
4.499856,-0.999335,-0.984348,-0.009025,-0.001283
4.504856,-0.999382,-0.984357,-0.009435,-0.001843
4.509856,-0.999430,-0.984365,-0.009819,-0.002103
4.514855,-0.999480,-0.984378,-0.010325,-0.002729
4.519855,-0.999533,-0.984390,-0.010655,-0.003078
4.524855,-0.999586,-0.984408,-0.010549,-0.003033
4.529854,-0.999638,-0.984420,-0.010145,-0.002761
4.534854,-0.999687,-0.984435,-0.009537,-0.002032
4.539854,-0.999735,-0.984443,-0.009535,-0.002042
4.544853,-0.999781,-0.984456,-0.009246,-0.001893
4.549853,-0.999826,-0.984463,-0.008707,-0.001573
4.554852,-0.999867,-0.984471,-0.007660,-0.000450
4.559852,-0.999902,-0.984471,-0.006626,0.000402
4.564852,-0.999932,-0.984466,-0.005660,0.001523
4.569851,-0.999958,-0.984460,-0.004714,0.002140
4.574851,-0.999978,-0.984444,-0.003714,0.003407
4.579851,-0.999994,-0.984430,-0.002917,0.004100
4.584850,-1.000007,-0.984404,-0.002571,0.004584
4.589850,-1.000020,-0.984386,-0.002398,0.004707
4.594850,-1.000031,-0.984357,-0.002084,0.005042
4.599849,-1.000041,-0.984336,-0.001790,0.005258
4.604849,-1.000048,-0.984304,-0.001334,0.005848
4.609848,-1.000053,-0.984280,-0.000575,0.006410
4.614848,-1.000053,-0.984240,0.000096,0.007261
4.619848,-1.000052,-0.984210,0.000391,0.007570
4.624847,-1.000050,-0.984165,0.000293,0.007494
4.629847,-1.000049,-0.984135,0.000186,0.007374
4.634847,-1.000048,-0.984091,0.000265,0.007368
4.639846,-1.000046,-0.984061,0.000185,0.007359
4.644846,-1.000045,-0.984017,0.000267,0.007404
4.649846,-1.000043,-0.983988,0.000518,0.007664
4.654845,-1.000040,-0.983941,0.000605,0.007830
4.659845,-1.000038,-0.983910,0.000405,0.007570
4.664845,-1.000037,-0.983865,0.000060,0.007207
4.669844,-1.000038,-0.983837,-0.000402,0.006780
4.674844,-1.000040,-0.983797,-0.000322,0.006758
4.679843,-1.000040,-0.983769,0.000281,0.007181
4.684843,-1.000037,-0.983724,0.000874,0.008071
4.689843,-1.000031,-0.983691,0.001385,0.008601
4.694842,-1.000023,-0.983639,0.001496,0.008729
4.699842,-1.000017,-0.983605,0.001234,0.008536
4.704842,-1.000011,-0.983554,0.000968,0.008058
4.709841,-1.000007,-0.983522,0.000788,0.007869
4.714841,-1.000004,-0.983475,0.000339,0.007532
4.719841,-1.000004,-0.983446,-0.000209,0.006976
4.724840,-1.000005,-0.983404,-0.000099,0.006994
4.729840,-1.000004,-0.983376,0.000433,0.007379
4.734839,-1.000001,-0.983330,0.000770,0.007852
4.739839,-0.999998,-0.983299,0.000370,0.007541
4.744839,-0.999996,-0.983255,0.000459,0.007473
4.749838,-0.999993,-0.983225,0.000747,0.007704
4.754838,-0.999989,-0.983178,0.000789,0.007791
4.759838,-0.999986,-0.983147,0.000553,0.007655
4.764837,-0.999983,-0.983101,0.000577,0.007619
4.769837,-0.999980,-0.983071,0.000412,0.007467
4.774837,-0.999978,-0.983027,0.000464,0.007428
4.779836,-0.999975,-0.982997,0.000637,0.007595
4.784836,-0.999972,-0.982951,0.000924,0.007842
4.789835,-0.999964,-0.982919,0.001833,0.008506
4.794835,-0.999952,-0.982866,0.002698,0.009613
4.799835,-0.999937,-0.982827,0.003417,0.010208
4.804834,-0.999919,-0.982764,0.003642,0.010575
4.809834,-0.999900,-0.982722,0.003932,0.010882
4.814834,-0.999879,-0.982656,0.004396,0.011296
4.819833,-0.999856,-0.982610,0.004724,0.011615
4.824833,-0.999832,-0.982540,0.004809,0.011713
4.829833,-0.999809,-0.982494,0.004152,0.011341
4.834832,-0.999792,-0.982428,0.003113,0.010086
4.839832,-0.999779,-0.982388,0.002278,0.009388
4.844831,-0.999769,-0.982334,0.001886,0.008808
4.849831,-0.999759,-0.982298,0.001857,0.008821
4.854831,-0.999749,-0.982245,0.002096,0.008999
4.859830,-0.999739,-0.982209,0.001983,0.008887
4.864830,-0.999729,-0.982156,0.002092,0.009026
4.869830,-0.999718,-0.982120,0.002462,0.009191
4.874829,-0.999705,-0.982064,0.002523,0.009501
4.879829,-0.999693,-0.982026,0.002345,0.009376
4.884829,-0.999682,-0.981970,0.001913,0.008990
4.889828,-0.999675,-0.981934,0.001087,0.008365
4.894828,-0.999672,-0.981886,0.000342,0.007523
4.899827,-0.999674,-0.981857,-0.000768,0.006713
4.904827,-0.999680,-0.981819,-0.001713,0.005539
4.909827,-0.999691,-0.981798,-0.002439,0.004918
4.914826,-0.999705,-0.981770,-0.003188,0.004075
4.919826,-0.999724,-0.981754,-0.003932,0.003470
4.924826,-0.999745,-0.981734,-0.004222,0.003072
4.929825,-0.999765,-0.981722,-0.003894,0.003291
4.934825,-0.999784,-0.981701,-0.003621,0.003615
4.939825,-0.999800,-0.981686,-0.003104,0.004072
4.944824,-0.999814,-0.981661,-0.002695,0.004465
4.949824,-0.999826,-0.981643,-0.002156,0.004889
4.954823,-0.999835,-0.981612,-0.001473,0.005641
4.959823,-0.999841,-0.981589,-0.001138,0.005910
4.964823,-0.999846,-0.981552,-0.000844,0.006281
4.969822,-0.999849,-0.981527,-0.000667,0.006395
4.974822,-0.999852,-0.981488,-0.000455,0.006654
4.979822,-0.999853,-0.981461,0.000190,0.007138
4.984821,-0.999850,-0.981417,0.000610,0.007719
4.989821,-0.999847,-0.981386,0.000620,0.007847
4.994821,-0.999844,-0.981339,0.000578,0.007753
4.999820,-0.999841,-0.981308,0.000660,0.007710
5.004820,-0.999838,-0.981261,0.000741,0.007894
5.009820,-0.999835,-0.981230,0.000301,0.007776
5.014819,-0.999836,-0.981185,-0.000731,0.006654
5.019819,-0.999843,-0.981160,-0.001815,0.005777
5.024818,-0.999856,-0.981128,-0.003128,0.004237
5.029818,-0.999876,-0.981112,-0.004471,0.003235
5.034818,-0.999902,-0.981096,-0.005777,0.001648
5.039817,-0.999934,-0.981090,-0.006619,0.000879
5.044817,-0.999968,-0.981086,-0.007052,0.000321
5.049817,-1.000005,-0.981085,-0.007564,-0.000147
5.054816,-1.000044,-0.981087,-0.008039,-0.000680
5.059816,-1.000087,-0.981090,-0.008784,-0.001375
5.064816,-1.000132,-0.981100,-0.009049,-0.001769
5.069815,-1.000178,-0.981107,-0.009718,-0.002194
5.074815,-1.000229,-0.981122,-0.010416,-0.003212
5.079814,-1.000281,-0.981135,-0.010343,-0.003145
5.084814,-1.000331,-0.981154,-0.009821,-0.002716
5.089814,-1.000379,-0.981164,-0.009352,-0.002378
5.094813,-1.000425,-0.981178,-0.009117,-0.002002
5.099813,-1.000470,-0.981185,-0.008876,-0.001762
5.104813,-1.000512,-0.981194,-0.007960,-0.000821
5.109812,-1.000549,-0.981197,-0.006974,-0.000152
5.114812,-1.000580,-0.981195,-0.006048,0.001128
5.119812,-1.000609,-0.981190,-0.005233,0.001631
5.124811,-1.000631,-0.981178,-0.004044,0.003138
5.129811,-1.000648,-0.981164,-0.002896,0.004043
5.134810,-1.000658,-0.981136,-0.001297,0.005838
5.139810,-1.000660,-0.981112,0.000080,0.007040
5.144810,-1.000656,-0.981066,0.001157,0.008383
5.149809,-1.000646,-0.981032,0.002546,0.009487
5.154809,-1.000630,-0.980972,0.003676,0.011008
5.159809,-1.000609,-0.980927,0.004408,0.011669
5.164808,-1.000585,-0.980855,0.005176,0.012531
5.169808,-1.000556,-0.980805,0.006027,0.013244
5.174808,-1.000522,-0.980723,0.007281,0.014672
5.179807,-1.000482,-0.980663,0.008630,0.015917
5.184807,-1.000435,-0.980565,0.009609,0.017175
5.189806,-1.000384,-0.980495,0.010898,0.018184
5.194806,-1.000327,-0.980383,0.011687,0.019331
5.199806,-1.000268,-0.980306,0.011846,0.019544
5.204805,-1.000208,-0.980188,0.011644,0.019453
5.209805,-1.000152,-0.980111,0.011034,0.019011
5.214805,-1.000099,-0.979998,0.010503,0.018353
5.219804,-1.000048,-0.979925,0.009804,0.018040
5.224804,-1.000003,-0.979820,0.008169,0.016218
5.229804,-0.999969,-0.979757,0.005932,0.014502
5.234803,-0.999946,-0.979675,0.003781,0.011997
5.239803,-0.999933,-0.979629,0.001683,0.010266
5.244802,-0.999929,-0.979571,0.000430,0.008561
5.249802,-0.999929,-0.979537,-0.000127,0.008118
5.254802,-0.999930,-0.979490,-0.000435,0.007683
5.259801,-0.999933,-0.979460,-0.000413,0.007582
5.264801,-0.999933,-0.979413,0.000078,0.008034
5.269801,-0.999930,-0.979381,0.000975,0.008654
5.274800,-0.999922,-0.979326,0.002321,0.010159
5.279800,-0.999905,-0.979284,0.003959,0.011438
5.284800,-0.999881,-0.979212,0.005254,0.013050
5.289799,-0.999852,-0.979159,0.006290,0.013951
5.294799,-0.999817,-0.979073,0.007331,0.015110
5.299798,-0.999778,-0.979012,0.008373,0.015940
5.304798,-0.999733,-0.978914,0.009297,0.017088
5.309798,-0.999683,-0.978845,0.010327,0.017864
5.314797,-0.999629,-0.978735,0.011210,0.018974
5.319797,-0.999571,-0.978659,0.011654,0.019438
5.324797,-0.999512,-0.978542,0.011961,0.019745
5.329796,-0.999452,-0.978463,0.012208,0.019928
5.334796,-0.999391,-0.978343,0.012032,0.019812
5.339796,-0.999332,-0.978264,0.011619,0.019506
5.344795,-0.999275,-0.978148,0.011238,0.019039
5.349795,-0.999221,-0.978073,0.010612,0.018535
5.354795,-0.999170,-0.977963,0.009896,0.017623
5.359794,-0.999123,-0.977893,0.009184,0.017108
5.364794,-0.999080,-0.977793,0.008036,0.015741
5.369793,-0.999044,-0.977731,0.006654,0.014619
5.374793,-0.999015,-0.977647,0.005332,0.012853
5.379793,-0.998992,-0.977597,0.004107,0.011791
5.384792,-0.998975,-0.977530,0.002816,0.010012
5.389792,-0.998964,-0.977491,0.001656,0.009026
5.394792,-0.998960,-0.977440,0.000408,0.007393
5.399791,-0.998960,-0.977411,-0.000266,0.006603
5.404791,-0.998964,-0.977373,-0.000976,0.005582
5.409791,-0.998971,-0.977352,-0.001789,0.004847
5.414790,-0.998983,-0.977326,-0.002786,0.003364
5.419790,-0.999000,-0.977313,-0.003856,0.002375
5.424789,-0.999023,-0.977302,-0.005097,0.000774
5.429789,-0.999052,-0.977300,-0.006479,-0.000509
5.434789,-0.999088,-0.977306,-0.007618,-0.002121
5.439788,-0.999131,-0.977316,-0.009116,-0.003534
5.444788,-0.999180,-0.977341,-0.010204,-0.005151
5.449788,-0.999233,-0.977363,-0.010742,-0.005846
5.454787,-0.999288,-0.977399,-0.011507,-0.006863
5.459787,-0.999348,-0.977427,-0.012058,-0.007467
5.464787,-0.999409,-0.977473,-0.012448,-0.008134
5.469786,-0.999472,-0.977506,-0.012616,-0.008427
5.474786,-0.999536,-0.977558,-0.012819,-0.008771
5.479785,-0.999599,-0.977593,-0.012603,-0.008799
5.484785,-0.999662,-0.977645,-0.012403,-0.008628
5.489785,-0.999723,-0.977679,-0.012158,-0.008618
5.494784,-0.999783,-0.977731,-0.012012,-0.008509
5.499784,-0.999843,-0.977765,-0.011951,-0.008479
5.504784,-0.999903,-0.977816,-0.011964,-0.008624
5.509783,-0.999963,-0.977851,-0.011876,-0.008709
5.514783,-1.000022,-0.977903,-0.011823,-0.008746
5.519783,-1.000080,-0.977937,-0.011610,-0.008699
5.524782,-1.000138,-0.977989,-0.011459,-0.008624
5.529782,-1.000193,-0.978024,-0.010766,-0.008273
5.534781,-1.000245,-0.978071,-0.009985,-0.007467
5.539781,-1.000292,-0.978100,-0.009237,-0.006921
5.544781,-1.000335,-0.978140,-0.008098,-0.005699
5.549780,-1.000373,-0.978162,-0.007366,-0.005016
5.554780,-1.000408,-0.978191,-0.006485,-0.004161
5.559780,-1.000436,-0.978206,-0.005143,-0.003129
5.564779,-1.000458,-0.978222,-0.004053,-0.001791
5.569779,-1.000476,-0.978229,-0.003064,-0.001099
5.574779,-1.000486,-0.978232,-0.001561,0.000582
5.579778,-1.000490,-0.978229,-0.000105,0.001677
5.584778,-1.000485,-0.978215,0.001902,0.003921
5.589777,-1.000470,-0.978197,0.003520,0.005372
5.594777,-1.000450,-0.978163,0.004216,0.006364
5.599777,-1.000428,-0.978137,0.004684,0.006653
5.604776,-1.000403,-0.978096,0.005074,0.007224
5.609776,-1.000378,-0.978067,0.005058,0.007209
5.614776,-1.000353,-0.978023,0.004793,0.006989
5.619775,-1.000331,-0.977996,0.004333,0.006531
5.624775,-1.000312,-0.977958,0.003331,0.005564
5.629775,-1.000302,-0.977937,0.001148,0.004019
5.634774,-1.000303,-0.977919,-0.001254,0.001013
5.639774,-1.000317,-0.977917,-0.003925,-0.001185
5.644773,-1.000345,-0.977931,-0.006569,-0.004408
5.649773,-1.000384,-0.977950,-0.008317,-0.005992
5.654773,-1.000429,-0.977990,-0.009577,-0.007565
5.659772,-1.000480,-0.978021,-0.010367,-0.008254
5.664772,-1.000531,-0.978071,-0.010137,-0.008214
5.669772,-1.000580,-0.978104,-0.009617,-0.007778
5.674771,-1.000627,-0.978149,-0.008961,-0.007059
5.679771,-1.000668,-0.978176,-0.007834,-0.006100
5.684771,-1.000705,-0.978211,-0.007172,-0.005239
5.689770,-1.000739,-0.978232,-0.006241,-0.004662
5.694770,-1.000766,-0.978256,-0.004728,-0.003003
5.699769,-1.000784,-0.978267,-0.003194,-0.001729
5.704769,-1.000797,-0.978274,-0.002164,-0.000282
5.709769,-1.000805,-0.978275,-0.001204,0.000455
5.714768,-1.000809,-0.978270,-0.000503,0.001362
5.719768,-1.000810,-0.978264,0.000007,0.001817
5.724768,-1.000809,-0.978252,0.000026,0.002008
5.729767,-1.000810,-0.978244,-0.000102,0.001852
5.734767,-1.000811,-0.978234,-0.000282,0.001704
5.739767,-1.000812,-0.978227,-0.000206,0.001528
5.744766,-1.000811,-0.978216,0.000645,0.002401
5.749766,-1.000806,-0.978206,0.000907,0.002657
5.754766,-1.000801,-0.978190,0.001124,0.002860
5.759765,-1.000795,-0.978178,0.001350,0.003108
5.764765,-1.000789,-0.978160,0.000894,0.002702
5.769764,-1.000786,-0.978149,0.000466,0.002494
5.774764,-1.000785,-0.978136,-0.000167,0.001640
5.779764,-1.000787,-0.978130,-0.000648,0.001222
5.784763,-1.000791,-0.978123,-0.000831,0.000951
5.789763,-1.000795,-0.978119,-0.000539,0.001182
5.794763,-1.000797,-0.978112,-0.000402,0.001338
5.799762,-1.000799,-0.978106,-0.000142,0.001579
5.804762,-1.000798,-0.978096,0.000258,0.001996
5.809762,-1.000796,-0.978088,0.000431,0.002032
5.814761,-1.000793,-0.978074,0.000955,0.002655
5.819761,-1.000784,-0.978063,0.002128,0.003545
5.824760,-1.000771,-0.978039,0.003088,0.004669
5.829760,-1.000753,-0.978020,0.003951,0.005494
5.834760,-1.000731,-0.977985,0.004384,0.006047
5.839759,-1.000709,-0.977961,0.004428,0.006039
5.844759,-1.000687,-0.977924,0.004270,0.006052
5.849759,-1.000667,-0.977900,0.003802,0.005624
5.854758,-1.000649,-0.977867,0.003639,0.005349
5.859758,-1.000630,-0.977846,0.003646,0.005347
5.864758,-1.000612,-0.977813,0.003663,0.005505
5.869757,-1.000594,-0.977792,0.003573,0.005410
5.874757,-1.000576,-0.977759,0.003680,0.005475
5.879756,-1.000559,-0.977737,0.003242,0.005235
5.884756,-1.000545,-0.977707,0.002522,0.004383
5.889756,-1.000533,-0.977690,0.002206,0.004227
5.894755,-1.000523,-0.977665,0.001859,0.003915
5.899755,-1.000516,-0.977650,0.001129,0.003320
5.904755,-1.000512,-0.977631,0.000652,0.002605
5.909754,-1.000509,-0.977621,0.000457,0.002517
5.914754,-1.000508,-0.977607,-0.000003,0.001958
5.919754,-1.000508,-0.977599,0.000070,0.001995
5.924753,-1.000507,-0.977588,-0.000012,0.001881
5.929753,-1.000509,-0.977580,-0.000318,0.001612
5.934752,-1.000512,-0.977571,-0.000788,0.001090
5.939752,-1.000516,-0.977567,-0.000796,0.000914
5.944752,-1.000518,-0.977561,-0.000186,0.001612
5.949751,-1.000517,-0.977554,0.000467,0.002085
5.954751,-1.000512,-0.977539,0.001493,0.003230
5.959751,-1.000502,-0.977525,0.002144,0.003835
5.964750,-1.000490,-0.977501,0.002462,0.004334
5.969750,-1.000479,-0.977484,0.002165,0.004079
5.974750,-1.000469,-0.977460,0.001671,0.003560
5.979749,-1.000463,-0.977447,0.000946,0.003060
5.984749,-1.000461,-0.977431,0.000011,0.001932
5.989748,-1.000462,-0.977424,-0.000492,0.001518
5.994748,-1.000466,-0.977415,-0.000660,0.001249
5.999748,-1.000468,-0.977410,-0.000059,0.001703
6.004747,-1.000467,-0.977399,0.000296,0.002112
6.009747,-1.000464,-0.977390,0.000771,0.002526
6.014747,-1.000462,-0.977374,0.000092,0.002114
6.019746,-1.000465,-0.977367,-0.001580,0.001186
6.024746,-1.000484,-0.977367,-0.005165,-0.002810
6.029746,-1.000522,-0.977381,-0.009624,-0.006289
6.034745,-1.000585,-0.977430,-0.014430,-0.011966
6.039745,-1.000672,-0.977482,-0.019300,-0.016019
6.044744,-1.000780,-0.977588,-0.022981,-0.020696
6.049744,-1.000904,-0.977673,-0.025947,-0.023035
6.054744,-1.001043,-0.977819,-0.028903,-0.026601
6.059743,-1.001197,-0.977928,-0.032116,-0.029173
6.064743,-1.001366,-0.978110,-0.034986,-0.032694
6.069743,-1.001549,-0.978243,-0.037607,-0.034866
6.074742,-1.001742,-0.978457,-0.038960,-0.036864
6.079742,-1.001938,-0.978605,-0.039126,-0.037122
6.084742,-1.002131,-0.978826,-0.038022,-0.035995
6.089741,-1.002315,-0.978969,-0.036011,-0.034347
6.094741,-1.002489,-0.979170,-0.033963,-0.031823
6.099741,-1.002652,-0.979295,-0.031490,-0.029970
6.104740,-1.002800,-0.979468,-0.028405,-0.026239
6.109740,-1.002932,-0.979570,-0.025288,-0.023595
6.114739,-1.003050,-0.979704,-0.022371,-0.019979
6.119739,-1.003154,-0.979782,-0.019703,-0.017786
6.124739,-1.003244,-0.979882,-0.017146,-0.014644
6.129738,-1.003322,-0.979938,-0.014342,-0.012367
6.134738,-1.003385,-0.980005,-0.011434,-0.008758
6.139738,-1.003432,-0.980038,-0.008197,-0.006056
6.144737,-1.003464,-0.980066,-0.005250,-0.002441
6.149737,-1.003483,-0.980074,-0.002692,-0.000253
6.154737,-1.003490,-0.980070,-0.000710,0.002338
6.159736,-1.003488,-0.980059,0.001244,0.004112
6.164736,-1.003476,-0.980030,0.003059,0.006441
6.169735,-1.003455,-0.980003,0.005004,0.007966
6.174735,-1.003425,-0.979950,0.006688,0.010254
6.179735,-1.003387,-0.979908,0.008271,0.011593
6.184734,-1.003342,-0.979835,0.009476,0.013170
6.189734,-1.003291,-0.979781,0.010434,0.013990
6.194734,-1.003237,-0.979695,0.011167,0.015011
6.199733,-1.003178,-0.979634,0.012196,0.015956
6.204733,-1.003115,-0.979536,0.012944,0.017039
6.209733,-1.003049,-0.979468,0.013387,0.017572
6.214732,-1.002981,-0.979362,0.013621,0.017916
6.219732,-1.002913,-0.979290,0.013454,0.017888
6.224731,-1.002848,-0.979183,0.012911,0.017458
6.229731,-1.002786,-0.979114,0.012062,0.016921
6.234731,-1.002729,-0.979015,0.010924,0.015711
6.239730,-1.002676,-0.978953,0.010222,0.015216
6.244730,-1.002627,-0.978863,0.009594,0.014500
6.249730,-1.002580,-0.978805,0.009425,0.014373
6.254729,-1.002534,-0.978719,0.009083,0.014149
6.259729,-1.002490,-0.978663,0.008727,0.013979
6.264729,-1.002447,-0.978580,0.008430,0.013668
6.269728,-1.002404,-0.978525,0.008649,0.013801
6.274728,-1.002360,-0.978441,0.008977,0.014322
6.279727,-1.002313,-0.978383,0.009696,0.014852
6.284727,-1.002261,-0.978291,0.010857,0.016302
6.289727,-1.002203,-0.978225,0.011997,0.017385
6.294726,-1.002140,-0.978118,0.013050,0.018673
6.299726,-1.002072,-0.978043,0.013744,0.019483
6.304726,-1.002003,-0.977925,0.013827,0.019718
6.309725,-1.001934,-0.977846,0.013988,0.019886
6.314725,-1.001864,-0.977726,0.013969,0.020020
6.319725,-1.001794,-0.977646,0.014051,0.020249
6.324724,-1.001725,-0.977525,0.013573,0.019797
6.329724,-1.001659,-0.977446,0.012915,0.019281
6.334723,-1.001595,-0.977331,0.012592,0.018942
6.339723,-1.001534,-0.977256,0.012275,0.018676
6.344723,-1.001473,-0.977144,0.012032,0.018522
6.349722,-1.001413,-0.977070,0.011992,0.018552
6.354722,-1.001354,-0.976959,0.011781,0.018442
6.359722,-1.001294,-0.976885,0.012021,0.018595
6.364721,-1.001233,-0.976772,0.012416,0.019196
6.369721,-1.001170,-0.976695,0.012879,0.019508
6.374721,-1.001102,-0.976576,0.013810,0.020664
6.379720,-1.001031,-0.976493,0.014738,0.021424
6.384720,-1.000954,-0.976362,0.015643,0.022681
6.389719,-1.000875,-0.976270,0.016042,0.023152
6.394719,-1.000795,-0.976131,0.015856,0.023208
6.399719,-1.000717,-0.976038,0.015366,0.022886
6.404718,-1.000641,-0.975902,0.015190,0.022630
6.409718,-1.000565,-0.975811,0.015038,0.022646
6.414718,-1.000491,-0.975676,0.014665,0.022306
6.419717,-1.000419,-0.975587,0.014109,0.021990
