time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
2.904972,-0.000198,-0.000285,0.001969,0.002018
2.909971,-0.000188,-0.000277,0.002053,0.002076
2.914971,-0.000177,-0.000264,0.002158,0.002192
2.919971,-0.000166,-0.000255,0.002284,0.002285
2.924970,-0.000154,-0.000241,0.002428,0.002450
2.929970,-0.000142,-0.000231,0.002585,0.002574
2.934970,-0.000128,-0.000215,0.002749,0.002769
2.939969,-0.000114,-0.000204,0.002912,0.002903
2.944969,-0.000099,-0.000186,0.003067,0.003099
2.949969,-0.000083,-0.000174,0.003204,0.003219
2.954968,-0.000067,-0.000154,0.003314,0.003370
2.959968,-0.000050,-0.000140,0.003393,0.003445
2.964967,-0.000033,-0.000120,0.003443,0.003523
2.969967,-0.000016,-0.000105,0.003469,0.003553
2.974967,0.000002,-0.000084,0.003473,0.003572
2.979966,0.000019,-0.000070,0.003460,0.003568
2.984966,0.000036,-0.000048,0.003435,0.003544
2.989966,0.000053,-0.000034,0.003408,0.003523
2.994965,0.000070,-0.000013,0.003384,0.003492
2.999965,0.000087,0.000001,0.003367,0.003477
3.004965,0.000104,0.000022,0.003357,0.003463
3.009964,0.000121,0.000035,0.003351,0.003458
3.014964,0.000138,0.000056,0.003345,0.003454
3.019964,0.000154,0.000070,0.003334,0.003449
3.024963,0.000171,0.000091,0.003315,0.003433
3.029963,0.000187,0.000104,0.003288,0.003416
3.034962,0.000204,0.000125,0.003250,0.003378
3.039962,0.000220,0.000138,0.003204,0.003346
3.044962,0.000236,0.000158,0.003149,0.003286
3.049961,0.000251,0.000171,0.003085,0.003240
3.054961,0.000266,0.000191,0.003014,0.003161
3.059961,0.000281,0.000203,0.002938,0.003102
3.064960,0.000296,0.000222,0.002860,0.003010
3.069960,0.000310,0.000234,0.002784,0.002949
3.074960,0.000324,0.000251,0.002713,0.002862
3.079959,0.000337,0.000263,0.002644,0.002808
3.084959,0.000350,0.000279,0.002576,0.002727
3.089958,0.000363,0.000290,0.002505,0.002673
3.094958,0.000375,0.000306,0.002428,0.002585
3.099958,0.000387,0.000316,0.002342,0.002520
3.104957,0.000398,0.000331,0.002241,0.002408
3.109957,0.000409,0.000341,0.002128,0.002322
3.114957,0.000419,0.000354,0.001998,0.002175
3.119956,0.000429,0.000363,0.001848,0.002060
3.124956,0.000438,0.000375,0.001677,0.001861
3.129956,0.000445,0.000382,0.001491,0.001714
3.134955,0.000452,0.000392,0.001294,0.001476
3.139955,0.000458,0.000398,0.001095,0.001313
3.144954,0.000463,0.000405,0.000902,0.001069
3.149954,0.000467,0.000409,0.000721,0.000913
3.154954,0.000470,0.000414,0.000554,0.000696
3.159953,0.000472,0.000417,0.000399,0.000561
3.164953,0.000474,0.000420,0.000254,0.000372
3.169953,0.000475,0.000421,0.000116,0.000251
3.174952,0.000475,0.000422,-0.000016,0.000076
3.179952,0.000475,0.000423,-0.000141,-0.000036
3.184952,0.000473,0.000422,-0.000262,-0.000200
3.189951,0.000472,0.000421,-0.000376,-0.000305
3.194951,0.000470,0.000419,-0.000487,-0.000458
3.199950,0.000467,0.000417,-0.000602,-0.000562
3.204950,0.000463,0.000413,-0.000730,-0.000730
3.209950,0.000459,0.000410,-0.000871,-0.000855
3.214949,0.000455,0.000405,-0.001030,-0.001064
3.219949,0.000449,0.000400,-0.001205,-0.001217
3.224949,0.000442,0.000393,-0.001397,-0.001469
3.229948,0.000435,0.000387,-0.001607,-0.001652
3.234948,0.000426,0.000376,-0.001829,-0.001947
3.239948,0.000416,0.000368,-0.002062,-0.002152
3.244947,0.000405,0.000355,-0.002305,-0.002475
3.249947,0.000393,0.000344,-0.002560,-0.002701
3.254946,0.000379,0.000327,-0.002821,-0.003050
3.259946,0.000364,0.000315,-0.003090,-0.003290
3.264946,0.000348,0.000295,-0.003359,-0.003655
3.269945,0.000330,0.000280,-0.003627,-0.003898
3.274945,0.000312,0.000256,-0.003890,-0.004261
3.279945,0.000291,0.000238,-0.004146,-0.004497
3.284944,0.000270,0.000211,-0.004389,-0.004842
3.289944,0.000247,0.000191,-0.004617,-0.005061
3.294944,0.000224,0.000160,-0.004827,-0.005371
3.299943,0.000199,0.000138,-0.005016,-0.005563
3.304943,0.000173,0.000104,-0.005180,-0.005822
3.309942,0.000147,0.000081,-0.005316,-0.005974
3.314942,0.000120,0.000045,-0.005429,-0.006175
3.319942,0.000093,0.000020,-0.005523,-0.006294
3.324941,0.000065,-0.000018,-0.005598,-0.006452
3.329941,0.000036,-0.000044,-0.005664,-0.006548
3.334941,0.000008,-0.000084,-0.005728,-0.006689
3.339940,-0.000021,-0.000110,-0.005792,-0.006785
3.344940,-0.000050,-0.000151,-0.005856,-0.006929
3.349940,-0.000079,-0.000179,-0.005916,-0.007025
3.354939,-0.000109,-0.000222,-0.005968,-0.007162
3.359939,-0.000139,-0.000250,-0.006009,-0.007246
3.364938,-0.000169,-0.000294,-0.006033,-0.007354
3.369938,-0.000199,-0.000324,-0.006034,-0.007409
3.374938,-0.000230,-0.000368,-0.006011,-0.007465
3.379937,-0.000260,-0.000398,-0.005962,-0.007482
3.384937,-0.000289,-0.000443,-0.005887,-0.007479
3.389937,-0.000318,-0.000473,-0.005787,-0.007457
3.394936,-0.000347,-0.000518,-0.005660,-0.007392
3.399936,-0.000375,-0.000547,-0.005505,-0.007328
3.404936,-0.000402,-0.000591,-0.005323,-0.007198
3.409935,-0.000428,-0.000619,-0.005113,-0.007089
3.414935,-0.000453,-0.000662,-0.004880,-0.006894
3.419935,-0.000476,-0.000689,-0.004637,-0.006752
3.424934,-0.000499,-0.000729,-0.004387,-0.006528
3.429934,-0.000520,-0.000755,-0.004134,-0.006373
3.434933,-0.000540,-0.000793,-0.003876,-0.006134
3.439933,-0.000558,-0.000817,-0.003612,-0.005967
3.444933,-0.000576,-0.000852,-0.003340,-0.005704
3.449932,-0.000591,-0.000875,-0.003059,-0.005519
3.454932,-0.000606,-0.000908,-0.002773,-0.005232
3.459932,-0.000619,-0.000928,-0.002485,-0.005037
3.464931,-0.000630,-0.000958,-0.002194,-0.004738
3.469931,-0.000640,-0.000977,-0.001897,-0.004533
3.474931,-0.000649,-0.001003,-0.001595,-0.004216
3.479930,-0.000656,-0.001020,-0.001284,-0.003997
3.484930,-0.000662,-0.001043,-0.000968,-0.003659
3.489929,-0.000665,-0.001058,-0.000651,-0.003428
3.494929,-0.000668,-0.001078,-0.000337,-0.003084
3.499929,-0.000669,-0.001090,-0.000031,-0.002859
3.504928,-0.000668,-0.001106,0.000267,-0.002528
3.509928,-0.000666,-0.001116,0.000555,-0.002315
3.514928,-0.000662,-0.001129,0.000841,-0.002003
3.519927,-0.000657,-0.001137,0.001131,-0.001793
3.524927,-0.000650,-0.001147,0.001432,-0.001467
3.529927,-0.000642,-0.001153,0.001745,-0.001239
3.534926,-0.000633,-0.001160,0.002070,-0.000883
3.539926,-0.000621,-0.001163,0.002406,-0.000633
3.544925,-0.000608,-0.001166,0.002749,-0.000249
3.549925,-0.000593,-0.001167,0.003091,0.000011
3.554925,-0.000577,-0.001166,0.003425,0.000394
3.559924,-0.000559,-0.001164,0.003739,0.000635
3.564924,-0.000539,-0.001160,0.004033,0.000973
3.569924,-0.000518,-0.001155,0.004307,0.001184
3.574923,-0.000496,-0.001148,0.004558,0.001474
3.579923,-0.000472,-0.001142,0.004786,0.001648
3.584923,-0.000448,-0.001131,0.004991,0.001882
3.589922,-0.000422,-0.001124,0.005174,0.002019
3.594922,-0.000396,-0.001111,0.005336,0.002199
3.599921,-0.000369,-0.001102,0.005483,0.002305
3.604921,-0.000341,-0.001088,0.005615,0.002446
3.609921,-0.000313,-0.001078,0.005736,0.002529
3.614920,-0.000284,-0.001063,0.005846,0.002641
3.619920,-0.000254,-0.001052,0.005945,0.002707
3.624920,-0.000224,-0.001036,0.006034,0.002794
3.629919,-0.000194,-0.001025,0.006114,0.002844
3.634919,-0.000163,-0.001007,0.006189,0.002911
3.639919,-0.000132,-0.000996,0.006259,0.002952
3.644918,-0.000100,-0.000978,0.006323,0.003007
3.649918,-0.000068,-0.000966,0.006381,0.003038
3.654917,-0.000036,-0.000947,0.006435,0.003079
3.659917,-0.000004,-0.000935,0.006485,0.003104
3.664917,0.000029,-0.000916,0.006533,0.003137
3.669916,0.000061,-0.000904,0.006579,0.003158
3.674916,0.000094,-0.000885,0.006625,0.003188
3.679916,0.000128,-0.000872,0.006672,0.003209
3.684915,0.000161,-0.000853,0.006716,0.003240
3.689915,0.000195,-0.000840,0.006755,0.003257
3.694915,0.000229,-0.000820,0.006787,0.003277
3.699914,0.000263,-0.000807,0.006810,0.003283
3.704914,0.000297,-0.000787,0.006822,0.003281
3.709913,0.000331,-0.000774,0.006819,0.003269
3.714913,0.000365,-0.000755,0.006800,0.003234
3.719913,0.000399,-0.000742,0.006765,0.003197
3.724912,0.000432,-0.000723,0.006712,0.003121
3.729912,0.000466,-0.000710,0.006642,0.003057
3.734912,0.000499,-0.000692,0.006553,0.002940
3.739911,0.000531,-0.000681,0.006440,0.002845
3.744911,0.000563,-0.000664,0.006301,0.002672
3.749911,0.000594,-0.000653,0.006133,0.002534
3.754910,0.000624,-0.000639,0.005937,0.002293
3.759910,0.000653,-0.000630,0.005713,0.002108
3.764910,0.000681,-0.000617,0.005466,0.001802
3.769909,0.000708,-0.000610,0.005194,0.001578
3.774909,0.000733,-0.000602,0.004904,0.001219
3.779908,0.000756,-0.000597,0.004598,0.000965
3.784908,0.000778,-0.000592,0.004276,0.000565
3.789908,0.000799,-0.000590,0.003944,0.000288
3.794907,0.000817,-0.000589,0.003603,-0.000138
3.799907,0.000834,-0.000590,0.003252,-0.000431
3.804907,0.000850,-0.000594,0.002902,-0.000875
3.809906,0.000863,-0.000597,0.002555,-0.001170
3.814906,0.000875,-0.000605,0.002213,-0.001606
3.819906,0.000885,-0.000612,0.001872,-0.001896
3.824905,0.000893,-0.000624,0.001539,-0.002323
3.829905,0.000900,-0.000634,0.001215,-0.002600
3.834904,0.000905,-0.000650,0.000899,-0.003007
3.839904,0.000909,-0.000662,0.000593,-0.003270
3.844904,0.000911,-0.000683,0.000292,-0.003658
3.849903,0.000911,-0.000698,-0.000005,-0.003914
3.854903,0.000910,-0.000722,-0.000299,-0.004292
3.859903,0.000908,-0.000739,-0.000591,-0.004544
3.864902,0.000904,-0.000767,-0.000879,-0.004918
3.869902,0.000899,-0.000787,-0.001159,-0.005164
3.874902,0.000892,-0.000819,-0.001430,-0.005521
3.879901,0.000884,-0.000841,-0.001689,-0.005750
3.884901,0.000875,-0.000877,-0.001937,-0.006079
3.889900,0.000865,-0.000901,-0.002171,-0.006289
3.894900,0.000853,-0.000939,-0.002392,-0.006587
3.899900,0.000841,-0.000966,-0.002597,-0.006775
3.904899,0.000827,-0.001007,-0.002783,-0.007035
3.909899,0.000813,-0.001035,-0.002952,-0.007193
3.914899,0.000797,-0.001079,-0.003105,-0.007411
3.919898,0.000781,-0.001109,-0.003241,-0.007544
3.924898,0.000765,-0.001154,-0.003359,-0.007719
3.929898,0.000748,-0.001185,-0.003460,-0.007822
3.934897,0.000730,-0.001233,-0.003547,-0.007957
3.939897,0.000712,-0.001265,-0.003623,-0.008037
3.944896,0.000694,-0.001313,-0.003687,-0.008144
3.949896,0.000675,-0.001346,-0.003741,-0.008206
3.954896,0.000656,-0.001395,-0.003785,-0.008288
3.959895,0.000637,-0.001428,-0.003819,-0.008334
3.964895,0.000618,-0.001478,-0.003840,-0.008390
3.969895,0.000599,-0.001512,-0.003845,-0.008415
3.974894,0.000580,-0.001562,-0.003836,-0.008434
3.979894,0.000561,-0.001596,-0.003815,-0.008436
3.984894,0.000542,-0.001647,-0.003783,-0.008426
3.989893,0.000523,-0.001681,-0.003741,-0.008411
3.994893,0.000504,-0.001731,-0.003688,-0.008375
3.999892,0.000486,-0.001764,-0.003621,-0.008341
4.004892,0.000468,-0.001814,-0.003541,-0.008275
4.009892,0.000451,-0.001847,-0.003441,-0.008218
4.014892,0.000434,-0.001896,-0.003313,-0.008108
4.019891,0.000418,-0.001929,-0.003133,-0.008005
4.024891,0.000403,-0.001976,-0.002858,-0.007768
4.029891,0.000390,-0.002007,-0.002429,-0.007515
4.034890,0.000380,-0.002051,-0.001767,-0.006907
4.039890,0.000374,-0.002078,-0.000770,-0.006276
4.044889,0.000374,-0.002113,0.000668,-0.004856
4.049889,0.000383,-0.002132,0.002647,-0.003524
4.054889,0.000404,-0.002148,0.005291,-0.000776
4.059888,0.000440,-0.002149,0.008720,0.001636
4.064888,0.000496,-0.002130,0.012981,0.006236
4.069888,0.000576,-0.002102,0.018090,0.009952
4.074887,0.000685,-0.002029,0.024137,0.016606
4.079887,0.000826,-0.001958,0.031182,0.021822
4.084887,0.001006,-0.001809,0.039374,0.030957
4.089886,0.001230,-0.001679,0.048655,0.037924
4.094886,0.001504,-0.001428,0.059066,0.049725
4.099885,0.001834,-0.001221,0.070595,0.058483
4.104885,0.002224,-0.000841,0.083233,0.072970
4.109885,0.002681,-0.000539,0.097015,0.083552
4.114884,0.003210,-0.000004,0.111852,0.100737
4.119884,0.003817,0.000411,0.127611,0.112932
4.124884,0.004505,0.001127,0.144392,0.132483
4.129883,0.005279,0.001670,0.162008,0.146213
4.134883,0.006144,0.002591,0.180524,0.167938
4.139883,0.007105,0.003278,0.199997,0.183181
4.144882,0.008165,0.004424,0.220331,0.207081
4.149882,0.009330,0.005269,0.241522,0.223750
4.154881,0.010603,0.006662,0.263279,0.249480
4.159881,0.011987,0.007678,0.285827,0.267188
4.164881,0.013486,0.009336,0.309349,0.294919
4.169880,0.015106,0.010534,0.333670,0.314091
4.174880,0.016849,0.012478,0.358912,0.343971
4.179880,0.018721,0.013874,0.384633,0.364342
4.184879,0.020722,0.016122,0.410755,0.395300
4.189879,0.022856,0.017724,0.437614,0.416550
4.194879,0.025127,0.020288,0.465171,0.449156
4.199878,0.027538,0.022107,0.493649,0.471676
4.204878,0.030093,0.025006,0.522827,0.506261
4.209877,0.032796,0.027054,0.552596,0.529766
4.214877,0.035651,0.030305,0.583336,0.566236
4.219877,0.038662,0.032595,0.614975,0.591336
4.224876,0.041833,0.036219,0.647057,0.629521
4.229876,0.045167,0.038763,0.679736,0.655475
4.234876,0.048665,0.042775,0.712935,0.694947
4.239875,0.052331,0.045581,0.746883,0.721830
4.244875,0.056169,0.049995,0.781324,0.762959
4.249875,0.060179,0.053074,0.816003,0.790530
4.254874,0.064364,0.057900,0.851081,0.832312
4.259874,0.068726,0.061258,0.886732,0.860625
4.264874,0.073268,0.066507,0.922848,0.903709
4.269873,0.077992,0.070151,0.959483,0.932797
4.274873,0.082901,0.075836,0.996640,0.977084
4.279872,0.087996,0.079774,1.034026,1.006817
4.284872,0.093280,0.085905,1.072062,1.052105
4.289872,0.098755,0.090144,1.110400,1.082728
4.294871,0.104422,0.096732,1.148766,1.128571
4.299871,0.110282,0.101277,1.187476,1.159237
4.304871,0.116337,0.108326,1.227018,1.206390
4.309870,0.122593,0.113184,1.267040,1.238264
4.314870,0.129047,0.120709,1.306887,1.286000
4.319870,0.135702,0.125885,1.346823,1.317786
4.324869,0.142556,0.133887,1.386907,1.365676
4.329869,0.149612,0.139382,1.427467,1.397975
4.334868,0.156871,0.147867,1.468093,1.446618
4.339868,0.164335,0.153686,1.509178,1.479311
4.344868,0.172004,0.162660,1.550580,1.528724
4.349867,0.179882,0.168808,1.592171,1.561942
4.354867,0.187968,0.178280,1.633837,1.611781
4.359867,0.196262,0.184760,1.675479,1.645088
4.364866,0.204764,0.194730,1.716789,1.694699
4.369866,0.213470,0.201542,1.757603,1.727437
4.374866,0.222379,0.212003,1.797847,1.775835
4.379865,0.231488,0.219139,1.837657,1.807724
4.384865,0.240795,0.230080,1.877193,1.855333
4.389864,0.250297,0.237533,1.915804,1.886436
4.394864,0.259989,0.248943,1.953189,1.931585
4.399864,0.269865,0.256698,1.989855,1.961016
4.404863,0.279922,0.268552,2.025843,2.004508
4.409863,0.290157,0.276598,2.060829,2.032672
4.414863,0.300564,0.288878,2.094855,2.073899
4.419862,0.311137,0.297200,2.127798,2.100535
4.424862,0.321872,0.309881,2.159656,2.139110
4.429862,0.332764,0.318463,2.190579,2.164073
4.434861,0.343807,0.331520,2.220696,2.200496
4.439861,0.354998,0.340346,2.249839,2.223998
4.444860,0.366332,0.353759,2.277886,2.258048
4.449860,0.377803,0.362813,2.304771,2.279779
4.454860,0.389405,0.376555,2.330833,2.311402
4.459859,0.401135,0.385821,2.356087,2.331845
4.464859,0.412989,0.399872,2.380397,2.361386
4.469859,0.424961,0.409337,2.403683,2.380226
4.474858,0.437048,0.423673,2.426224,2.407611
4.479858,0.449244,0.433321,2.447783,2.425143
4.484858,0.461545,0.447923,2.468537,2.450312
4.489857,0.473948,0.457741,2.488416,2.466476
4.494857,0.486447,0.472586,2.507163,2.489337
4.499856,0.499037,0.482558,2.525101,2.503897
4.504856,0.511714,0.497623,2.542157,2.524698
4.509856,0.524473,0.507735,2.558341,2.537833
4.514855,0.537311,0.523001,2.573714,2.556588
4.519855,0.550224,0.533239,2.588203,2.568399
4.524855,0.563206,0.548683,2.601761,2.584976
4.529854,0.576253,0.559033,2.614460,2.595329
4.534854,0.589361,0.574635,2.626352,2.609863
4.539854,0.602527,0.585084,2.637648,2.619073
4.544853,0.615747,0.600824,2.648154,2.631974
4.549853,0.629018,0.611360,2.657900,2.639953
4.554852,0.642334,0.627223,2.666857,2.650961
4.559852,0.655694,0.637833,2.675145,2.657737
4.564852,0.669092,0.653799,2.682790,2.667134
4.569851,0.682528,0.664473,2.689803,2.672901
4.574851,0.695996,0.680527,2.696186,2.680749
4.579851,0.709495,0.691255,2.701992,2.685512
4.584850,0.723021,0.707381,2.707258,2.692003
4.589850,0.736571,0.718153,2.711964,2.695880
4.594850,0.750144,0.734339,2.716095,2.700999
4.599849,0.763735,0.745146,2.719690,2.703971
4.604849,0.777343,0.761378,2.722757,2.707780
4.609848,0.790965,0.772211,2.725316,2.709907
4.614848,0.804598,0.788476,2.727409,2.712520
4.619848,0.818240,0.799328,2.729068,2.713905
4.624847,0.831889,0.815615,2.730312,2.715472
4.629847,0.845543,0.826477,2.731152,2.716184
4.634847,0.859201,0.842776,2.731612,2.716784
4.639846,0.872859,0.853643,2.731718,2.716889
4.644846,0.886517,0.869944,2.731493,2.716638
4.649846,0.900173,0.880810,2.730962,2.716216
4.654845,0.913826,0.897106,2.730140,2.715225
4.659845,0.927473,0.907966,2.729044,2.714334
4.664845,0.941114,0.924249,2.727693,2.712685
4.669844,0.954748,0.935098,2.726107,2.711388
4.674844,0.968374,0.951362,2.724329,2.709196
4.679843,0.981989,0.962198,2.722384,2.707591
4.684843,0.995595,0.978438,2.720277,2.704985
4.689843,1.009190,0.989256,2.718030,2.703126
4.694842,1.022773,1.005469,2.715652,2.700160
4.699842,1.036344,1.016268,2.713168,2.698089
4.704842,1.049902,1.032450,2.710619,2.694884
4.709841,1.063447,1.043227,2.708030,2.692711
4.714841,1.076980,1.059377,2.705396,2.689405
4.719841,1.090499,1.070132,2.702739,2.687165
4.724840,1.104004,1.086248,2.700110,2.683833
4.729840,1.117497,1.096982,2.697510,2.681631
4.734839,1.130977,1.113065,2.694920,2.678338
4.739839,1.144444,1.123776,2.692324,2.676133
4.744839,1.157898,1.139826,2.689803,2.672894
4.749838,1.171339,1.150516,2.687357,2.670794
4.754838,1.184769,1.166534,2.684978,2.667720
4.759838,1.198187,1.177203,2.682679,2.665730
4.764837,1.211594,1.193192,2.680497,2.662873
4.769837,1.224990,1.203841,2.678423,2.661052
4.774837,1.238376,1.219802,2.676487,2.658475
4.779836,1.251753,1.230435,2.674691,2.656869
4.784836,1.265122,1.246371,2.673048,2.654630
4.789835,1.278483,1.256989,2.671584,2.653275
4.794835,1.291837,1.272905,2.670294,2.651445
4.799835,1.305184,1.283509,2.669184,2.650367
4.804834,1.318527,1.299409,2.668256,2.648968
4.809834,1.331867,1.310004,2.667524,2.648190
4.814834,1.345202,1.325891,2.666991,2.647259
4.819833,1.358536,1.336479,2.666654,2.646796
4.824833,1.371869,1.352359,2.666519,2.646342
4.829833,1.385202,1.362944,2.666592,2.646204
4.834832,1.398535,1.378822,2.666880,2.646259
4.839832,1.411871,1.389407,2.667382,2.646465
4.844831,1.425210,1.405287,2.668098,2.647028
4.849831,1.438554,1.415875,2.669029,2.647571
4.854831,1.451902,1.431763,2.670173,2.648645
4.859830,1.465257,1.442358,2.671544,2.649544
4.864830,1.478619,1.458258,2.673126,2.651141
4.869830,1.491991,1.468864,2.674915,2.652378
4.874829,1.505371,1.484782,2.676932,2.654490
4.879829,1.518762,1.495402,2.679175,2.656085
4.884829,1.532166,1.511344,2.681647,2.658749
4.889828,1.545582,1.521981,2.684354,2.660718
4.894828,1.559012,1.537951,2.687266,2.663921
4.899827,1.572458,1.548609,2.690407,2.666239
4.904827,1.585920,1.564614,2.693742,2.669959
4.909827,1.599399,1.575296,2.697262,2.672590
4.914826,1.612897,1.591340,2.700977,2.676764
4.919826,1.626413,1.602050,2.704881,2.679704
4.924826,1.639950,1.618137,2.708932,2.684295
4.929825,1.653507,1.628878,2.713106,2.687456
4.934825,1.667085,1.645012,2.717451,2.692402
4.939825,1.680686,1.655785,2.721931,2.695807
4.944824,1.694309,1.671970,2.726570,2.701124
4.949824,1.707956,1.682778,2.731337,2.704768
4.954823,1.721628,1.699018,2.736223,2.710388
4.959823,1.735324,1.709864,2.741271,2.714262
4.964823,1.749045,1.726161,2.746443,2.720224
4.969822,1.762793,1.737046,2.751741,2.724308
4.974822,1.776568,1.753404,2.757139,2.730556
4.979822,1.790370,1.764331,2.762577,2.734762
4.984821,1.804200,1.780752,2.768117,2.741185
4.989821,1.818057,1.791721,2.773769,2.745553
4.994821,1.831943,1.808208,2.779482,2.752212
4.999820,1.845858,1.819221,2.785230,2.756690
5.004820,1.859801,1.835775,2.791014,2.763429
5.009820,1.873774,1.846833,2.796883,2.767977
5.014819,1.887776,1.863455,2.802825,2.774930
5.019819,1.901808,1.874559,2.808736,2.779572
5.024818,1.915869,1.891250,2.814581,2.786485
5.029818,1.929960,1.902401,2.820258,2.790990
5.034818,1.944077,1.919160,2.825667,2.797495
5.039817,1.958221,1.930354,2.830655,2.801548
5.044817,1.972388,1.947175,2.835118,2.807052
5.049817,1.986575,1.958406,2.838985,2.810297
5.054816,2.000780,1.975277,2.842128,2.814348
5.059816,2.014998,1.986536,2.844462,2.816449
5.064816,2.029225,2.003440,2.845855,2.818518
5.069815,2.043456,2.014714,2.846247,2.819129
5.074815,2.057685,2.031629,2.845558,2.818782
5.079814,2.071908,2.042904,2.843750,2.817680
5.084814,2.086118,2.059804,2.840787,2.814657
5.089814,2.100310,2.071060,2.836600,2.811683
5.094813,2.114477,2.087919,2.831128,2.805709
5.099813,2.128613,2.099137,2.824370,2.800700
5.104813,2.142712,2.115924,2.816433,2.791730
5.109812,2.156767,2.127084,2.807251,2.784733
5.114812,2.170772,2.143769,2.796822,2.772787
5.119812,2.184722,2.154851,2.785180,2.763767
5.124811,2.198610,2.171405,2.772493,2.749027
5.129811,2.212432,2.182391,2.758712,2.738281
5.134810,2.226182,2.198786,2.744039,2.721030
5.139810,2.239855,2.209658,2.728322,2.708729
5.144810,2.253447,2.225872,2.711573,2.688980
5.149809,2.266952,2.236614,2.694052,2.675164
5.154809,2.280368,2.252622,2.675585,2.653352
5.159809,2.293688,2.263220,2.656138,2.638005
5.164808,2.306908,2.279001,2.635900,2.613954
5.169808,2.320025,2.289440,2.614903,2.597339
5.174808,2.333035,2.304973,2.593306,2.571633
5.179807,2.345935,2.315242,2.570980,2.554010
5.184807,2.358720,2.330511,2.547712,2.526364
5.189806,2.371387,2.340597,2.523841,2.507406
5.194806,2.383933,2.355584,2.498974,2.477884
5.199806,2.396350,2.365475,2.473048,2.457325
5.204805,2.408635,2.380156,2.446213,2.425400
5.209805,2.420784,2.389835,2.418457,2.403344
5.214805,2.432791,2.404188,2.390071,2.369444
5.219804,2.444654,2.413643,2.360930,2.346388
5.224804,2.456368,2.427649,2.330591,2.310226
5.229804,2.467927,2.436866,2.299252,2.285305
5.234803,2.479328,2.450502,2.267346,2.247213
5.239803,2.490568,2.459465,2.234873,2.221296
5.244802,2.501645,2.472715,2.202363,2.182289
5.249802,2.512559,2.481418,2.169749,2.156284
5.254802,2.523309,2.494277,2.136765,2.116781
5.259801,2.533893,2.502717,2.103484,2.090153
5.264801,2.544311,2.515178,2.070026,2.050017
5.269801,2.554560,2.523351,2.036369,2.023092
5.274800,2.564640,2.535408,2.002569,1.982551
5.279800,2.574551,2.543312,1.968534,1.955361
5.284800,2.584290,2.554961,1.933819,1.913834
5.289799,2.593853,2.562588,1.898487,1.885681
5.294799,2.603239,2.573817,1.862740,1.842804
5.299798,2.612444,2.581160,1.826581,1.813931
5.304798,2.621467,2.591956,1.789924,1.770057
5.309798,2.630306,2.599006,1.752942,1.740492
5.314797,2.638959,2.609360,1.715451,1.695623
5.319797,2.647421,2.616112,1.677231,1.665184
5.324797,2.655692,2.626010,1.638540,1.618777
5.329796,2.663767,2.632454,1.599455,1.587543
5.334796,2.671645,2.641885,1.559695,1.539975
5.339796,2.679323,2.648012,1.519415,1.507814
5.344795,2.686799,2.656962,1.478839,1.459179
5.349795,2.694070,2.662766,1.437755,1.426349
5.354795,2.701135,2.671224,1.396320,1.376631
5.359794,2.707992,2.676698,1.354672,1.343376
5.364794,2.714639,2.684657,1.312522,1.292808
5.369793,2.721074,2.689794,1.270146,1.258872
5.374793,2.727298,2.697245,1.227911,1.207976
5.379793,2.733312,2.702043,1.185977,1.174289
5.384792,2.739116,2.708988,1.144329,1.123982
5.389792,2.744715,2.713451,1.103246,1.090949
5.394792,2.750109,2.719899,1.062651,1.041919
5.399791,2.755303,2.724034,1.023168,1.009970
5.404791,2.760303,2.730000,0.984388,0.963030
5.409791,2.765110,2.733821,0.946333,0.932318
5.414790,2.769730,2.739323,0.908996,0.886979
5.419790,2.774165,2.742842,0.872505,0.857460
5.424789,2.778420,2.747900,0.836821,0.814202
5.429789,2.782500,2.751128,0.801993,0.785969
5.434789,2.786408,2.755761,0.768299,0.744983
5.439788,2.790150,2.758714,0.735347,0.718215
5.444788,2.793731,2.762945,0.703649,0.679566
5.449788,2.797158,2.765639,0.673280,0.654823
5.454787,2.800435,2.769495,0.643770,0.618913
5.459787,2.803568,2.771948,0.615381,0.595807
5.464787,2.806563,2.775455,0.588084,0.562475
5.469786,2.809424,2.777683,0.561903,0.541129
5.474786,2.812158,2.780868,0.536700,0.510348
5.479785,2.814769,2.782890,0.512700,0.490719
5.484785,2.817263,2.785777,0.489678,0.462559
5.489785,2.819644,2.787609,0.467654,0.444518
5.494784,2.821919,2.790224,0.446556,0.418661
5.499784,2.824091,2.791882,0.426386,0.402173
5.504784,2.826165,2.794247,0.407142,0.378511
5.509783,2.828145,2.795746,0.388879,0.363499
5.514783,2.830037,2.797884,0.371529,0.342128
5.519783,2.831845,2.799238,0.355145,0.328635
5.524782,2.833574,2.801172,0.339643,0.309481
5.529782,2.835229,2.802397,0.325193,0.297514
5.534781,2.836813,2.804148,0.311641,0.280696
5.539781,2.838333,2.805261,0.298937,0.270175
5.544781,2.839792,2.806852,0.287170,0.255506
5.549780,2.841195,2.807864,0.276131,0.246359
5.554780,2.842544,2.809317,0.265931,0.233575
5.559780,2.843846,2.810243,0.256612,0.225782
5.564779,2.845103,2.811576,0.248013,0.214982
5.569779,2.846319,2.812429,0.240147,0.208356
5.574779,2.847498,2.813661,0.233089,0.199400
5.579778,2.848644,2.814453,0.226724,0.193995
5.584778,2.849760,2.815602,0.221105,0.186787
5.589777,2.850851,2.816344,0.216095,0.182508
